ID_Parcela;Predio;INDV;CAP;DAP_cm;Angulo -;Angulo +;Angulo +2;Distancia;HT_m;HC_m;Ctronco;A_Basal (m2);Vol_T;Vol_C;;;;;;;
PO27;Morichal;22;65,3;20,79;10;70;25;21,12;16,90;7,39;;0,03;0,26;0,11;;;;;;;
PO27;Morichal;50;65,3;20,79;10;50;20;25,15;15,09;7,55;;0,03;0,23;0,12;;;;;;;
PO27;Morichal;24;66,3;21,10;10;65;25;24;18,00;8,40;;0,03;0,28;0,13;;;;;;;
PO27;Morichal;2;66,5;21,17;10;50;20;24,86;14,92;7,46;2;0,04;0,24;0,12;;;;;;;
PO27;Morichal;46;66,6;21,20;10;50;20;25,88;15,53;7,76;;0,04;0,25;0,12;;;;;;;
PO27;Morichal;15;67,5;21,49;10;50;20;21,6;12,96;6,48;;0,04;0,21;0,11;;;;;;;
PO27;Morichal;1;68,4;21,77;10;50;20;24,45;14,67;7,34;2;0,04;0,25;0,12;;;;;;;
PO27;Morichal;13;69,5;22,12;10;70;20;28,62;22,90;8,59;;0,04;0,40;0,15;;;;;;;
PO27;Morichal;34;69,5;22,12;10;45;15;24,82;13,65;6,21;;0,04;0,24;0,11;;;;;;;
PO27;Morichal;5;70,7;22,50;10;50;20;26,4;15,84;7,92;;0,04;0,28;0,14;;;;;;;
PO27;Morichal;70;71,2;22,66;10;55;25;26;16,90;9,10;;0,04;0,31;0,17;;;;;;;
PO27;Morichal;60;72,2;22,98;10;60;25;22,5;15,75;7,88;2;0,04;0,30;0,15;;;;;;;
PO27;Morichal;8;72,3;23,01;10;60;20;19,5;13,65;5,85;;0,04;0,26;0,11;;;;;;;
PO27;Morichal;71;72,5;23,08;10;55;30;22,75;14,79;9,10;2;0,04;0,28;0,17;;;;;;;
PO27;Morichal;11;75,1;23,91;10;66;20;23,65;17,97;7,10;2;0,04;0,36;0,14;;;;;;;
PO27;Morichal;25;77,1;24,54;10;60;25;24,61;17,23;8,61;;0,05;0,37;0,18;;;;;;;
PO27;Morichal;28;77,8;24,76;10;65;20;24,13;18,10;7,24;2;0,05;0,39;0,16;;;;;;;
PO27;Morichal;32;81,2;25,85;10;60;25;24,3;17,01;8,51;2;0,05;0,40;0,20;;;;;;;
PO27;Morichal;7;84,8;26,99;10;55;20;22;14,30;6,60;;0,06;0,37;0,17;;;;;;;
PO28;Morichal;23;32,70;10,41;10;40;0;18,68;9,34;1,87;;0,01;0,04;0,01;;;;;;;
PO28;Morichal;19;34,20;10,89;10;50;0;18,74;11,24;1,87;;0,01;0,05;0,01;;;;;;;
PO28;Morichal;14;39,60;12,61;10;45;0;17,49;9,62;1,75;;0,01;0,05;0,01;;;;;;;
PO28;Morichal;20;40,70;12,96;10;30;5;18,40;7,36;2,76;;0,01;0,04;0,02;;;;;;;
PO28;Morichal;26;42,90;13,66;10;55;15;21,56;14,01;5,39;;0,01;0,09;0,04;;;;;;;
PO28;Morichal;1;49,10;15,63;10;40;10;24,82;12,41;4,96;;0,02;0,11;0,04;;;;;;;
PO28;Morichal;4;49,30;15,69;10;25;10;27,74;9,71;5,55;;0,02;0,08;0,05;;;;;;;
PO28;Morichal;21;50,20;15,98;10;50;10;20,74;12,44;4,15;;0,02;0,11;0,04;;;;;;;
PO28;Morichal;3;50,40;16,04;10;35;15;29,00;13,05;7,25;;0,02;0,12;0,07;;;;;;;
PO28;Morichal;18;50,70;16,14;10;50;10;18,58;11,15;3,72;;0,02;0,10;0,03;;;;;;;
PO28;Morichal;29;52,40;16,68;10;55;20;15,96;10,37;4,79;;0,02;0,10;0,05;;;;;;;
PO28;Morichal;7;54,60;17,38;10;45;15;24,65;13,56;6,16;;0,02;0,15;0,07;;;;;;;
PO28;Morichal;16;54,60;17,38;10;45;15;21,23;11,68;5,31;;0,02;0,13;0,06;;;;;;;
PO28;Morichal;17;55,70;17,73;10;55;20;16,80;10,92;5,04;;0,02;0,12;0,06;;;;;;;
PO28;Morichal;11;56,80;18,08;10;35;10;22,70;10,22;4,54;;0,03;0,12;0,05;;;;;;;
PO28;Morichal;27;57,40;18,27;10;50;20;22,74;13,64;6,82;;0,03;0,16;0,08;;;;;;;
PO28;Morichal;10;60,50;19,26;10;45;20;23,18;12,75;6,95;;0,03;0,17;0,09;;;;;;;
PO28;Morichal;8;60,70;19,32;10;50;25;21,62;12,97;7,57;;0,03;0,17;0,10;;;;;;;
PO28;Morichal;13;61,10;19,45;10;50;20;22,40;13,44;6,72;;0,03;0,18;0,09;;;;;;;
PO28;Morichal;15;62,10;19,77;10;45;5;21,49;11,82;3,22;;0,03;0,16;0,04;;;;;;;
PO28;Morichal;6;63,30;20,15;10;40;15;27,74;13,87;6,94;;0,03;0,20;0,10;;;;;;;
PO28;Morichal;28;63,80;20,31;10;75;25;19,34;16,44;6,77;;0,03;0,24;0,10;;;;;;;
PO28;Morichal;22;67,30;21,42;10;50;20;24,68;14,81;7,40;;0,04;0,24;0,12;;;;;;;
PO28;Morichal;5;69,90;22,25;10;45;20;27,58;15,17;8,27;;0,04;0,27;0,15;;;;;;;
PO28;Morichal;12;73,30;23,33;10;50;20;26,77;16,06;8,03;;0,04;0,31;0,16;;;;;;;
PO28;Morichal;9;75,10;23,91;10;55;30;23,48;15,26;9,39;;0,04;0,31;0,19;;;;;;;
PO28;Morichal;24;75,40;24,00;10;50;30;21,32;12,79;8,53;;0,05;0,26;0,17;;;;;;;
PO28;Morichal;2;75,60;24,06;10;50;15;27,92;16,75;6,98;;0,05;0,34;0,14;;;;;;;
PO28;Morichal;25;76,60;24,38;10;55;20;20,32;13,21;6,10;;0,05;0,28;0,13;;;;;;;
PO29;Morichal;20;33,70;10,73;10;40;0;23,50;11,75;2,35;;0,01;0,05;0,01;;;;;;;
PO29;Morichal;5;43,40;13,81;10;40;10;24,62;12,31;4,92;;0,01;0,08;0,03;;;;;;;
PO29;Morichal;8;48,30;15,37;10;55;15;20,19;13,12;5,05;;0,02;0,11;0,04;;;;;;;
PO29;Morichal;1;52,60;16,74;10;35;5;17,43;7,84;2,61;;0,02;0,08;0,03;;;;;;;
PO29;Morichal;15;52,80;16,81;10;30;20;26,70;10,68;8,01;;0,02;0,11;0,08;;;;;;;
PO29;Morichal;17;56,30;17,92;10;65;25;22,42;16,82;7,85;;0,03;0,19;0,09;;;;;;;
PO29;Morichal;11;56,50;17,98;10;40;10;24,20;12,10;4,84;;0,03;0,14;0,06;;;;;;;
PO29;Morichal;10;57,10;18,18;10;35;10;23,88;10,75;4,78;;0,03;0,13;0,06;;;;;;;
PO29;Morichal;13;58,80;18,72;10;45;15;25,90;14,25;6,48;;0,03;0,18;0,08;;;;;;;
PO29;Morichal;2;58,90;18,75;10;50;15;24,35;14,61;6,09;;0,03;0,18;0,08;;;;;;;
PO29;Morichal;14;59,70;19,00;10;40;17;23,22;11,61;6,27;;0,03;0,15;0,08;;;;;;;
PO29;Morichal;18;60,20;19,16;10;50;15;20,67;12,40;5,17;;0,03;0,16;0,07;;;;;;;
PO29;Morichal;12;60,20;19,16;10;45;15;21,00;11,55;5,25;;0,03;0,15;0,07;;;;;;;
PO29;Morichal;21;60,90;19,39;10;40;15;24,40;12,20;6,10;;0,03;0,16;0,08;;;;;;;
PO29;Morichal;37;61,80;19,67;10;30;10;29,70;11,88;5,94;;0,03;0,16;0,08;;;;;;;
PO29;Morichal;35;62,80;19,99;10;40;10;22,49;11,25;4,50;;0,03;0,16;0,06;;;;;;;
PO29;Morichal;19;64,30;20,47;10;50;20;23,54;14,12;7,06;;0,03;0,21;0,11;;;;;;;
PO29;Morichal;31;66,40;21,14;10;55;25;20,86;13,56;7,30;;0,04;0,22;0,12;;;;;;;
PO29;Morichal;25;67,50;21,49;10;40;20;24,19;12,10;7,26;;0,04;0,20;0,12;;;;;;;
PO29;Morichal;9;67,60;21,52;10;60;30;21,34;14,94;8,54;;0,04;0,25;0,14;;;;;;;
PO29;Morichal;26;69,00;21,96;10;50;20;24,36;14,62;7,31;;0,04;0,25;0,13;;;;;;;
PO29;Morichal;36;70,60;22,47;10;50;15;23,96;14,38;5,99;;0,04;0,26;0,11;;;;;;;
PO29;Morichal;34;70,60;22,47;10;45;10;20,60;11,33;4,12;;0,04;0,20;0,07;;;;;;;
PO29;Morichal;3;70,90;22,57;10;50;20;23,22;13,93;6,97;;0,04;0,25;0,13;;;;;;;
PO29;Morichal;33;71,80;22,85;10;50;15;21,95;13,17;5,49;;0,04;0,24;0,10;;;;;;;
PO29;Morichal;27;72,40;23,05;10;65;20;21,62;16,22;6,49;;0,04;0,31;0,12;;;;;;;
PO29;Morichal;7;73,10;23,27;10;50;20;20,52;12,31;6,16;;0,04;0,24;0,12;;;;;;;
PO29;Morichal;24;73,70;23,46;10;45;25;23,98;13,19;8,39;;0,04;0,26;0,16;;;;;;;
PO29;Morichal;23;74,10;23,59;10;60;25;23,61;16,53;8,26;;0,04;0,33;0,16;;;;;;;
PO29;Morichal;28;75,40;24,00;10;55;25;27,14;17,64;9,50;;0,05;0,36;0,19;;;;;;;
PO29;Morichal;30;75,50;24,03;10;50;20;22,78;13,67;6,83;;0,05;0,28;0,14;;;;;;;
PO29;Morichal;16;77,30;24,61;10;55;20;23,30;15,15;6,99;;0,05;0,33;0,15;;;;;;;
PO29;Morichal;22;77,80;24,76;10;50;25;26,80;16,08;9,38;;0,05;0,35;0,20;;;;;;;
PO29;Morichal;4;77,80;24,76;10;55;30;21,95;14,27;8,78;;0,05;0,31;0,19;;;;;;;
PO29;Morichal;6;81,50;25,94;10;50;20;24,82;14,89;7,45;;0,05;0,36;0,18;;;;;;;
PO29;Morichal;29;85,90;27,34;10;45;20;29,26;16,09;8,78;;0,06;0,43;0,23;;;;;;;
PO3;Porvenir;10;36,80;11,71;10;30;10;13,40;5,36;2,68;;0,01;0,03;0,01;;;;;;;
PO3;Porvenir;9;40,20;12,80;10;50;20;15,70;9,42;4,71;;0,01;0,05;0,03;;;;;;;
PO3;Porvenir;16B;44,10;14,04;10;50;35;16,60;9,96;7,47;;0,02;0,07;0,05;;;;;;;
PO3;Porvenir;11;45,00;14,32;10;50;20;10,70;6,42;3,21;;0,02;0,05;0,02;;;;;;;
PO3;Porvenir;15;46,50;14,80;10;10;7;14,00;2,80;2,38;;0,02;0,02;0,02;;;;;;;
PO3;Porvenir;8;52,00;16,55;10;50;30;7,70;4,62;3,08;;0,02;0,04;0,03;;;;;;;
PO3;Porvenir;3;55,00;17,51;10;70;30;18,10;14,48;7,24;;0,02;0,16;0,08;;;;;;;
PO3;Porvenir;16;57,10;18,18;10;50;35;16,50;9,90;7,43;;0,03;0,12;0,09;;;;;;;
PO3;Porvenir;20;59,30;18,88;10;50;30;18,90;11,34;7,56;;0,03;0,14;0,10;;;;;;;
PO3;Porvenir;7;60,30;19,19;10;80;50;9,50;8,55;5,70;;0,03;0,11;0,07;;;;;;;
PO3;Porvenir;2;60,50;19,26;10;70;30;18,00;14,40;7,20;;0,03;0,19;0,09;;;;;;;
PO3;Porvenir;5;61,00;19,42;10;70;35;16,60;13,28;7,47;;0,03;0,18;0,10;;;;;;;
PO3;Porvenir;1;63,00;20,05;10;50;20;17,50;10,50;5,25;;0,03;0,15;0,07;;;;;;;
PO3;Porvenir;22;63,80;20,31;10;100;60;11,10;12,21;7,77;;0,03;0,18;0,11;;;;;;;
PO3;Porvenir;18;64,00;20,37;10;80;50;15,50;13,95;9,30;;0,03;0,21;0,14;;;;;;;
PO3;Porvenir;4;72,00;22,92;10;70;20;14,40;11,52;4,32;;0,04;0,21;0,08;;;;;;;
PO3;Porvenir;6;72,00;22,92;10;75;30;13,30;11,31;5,32;;0,04;0,21;0,10;;;;;;;
PO3;Porvenir;17;74,30;23,65;10;70;40;11,90;9,52;5,95;;0,04;0,19;0,12;;;;;;;
PO3;Porvenir;21;75,50;24,03;10;110;60;8,90;10,68;6,23;;0,05;0,22;0,13;;;;;;;
PO3;Porvenir;13;76,00;24,19;10;50;35;16,70;10,02;7,52;;0,05;0,21;0,16;;;;;;;
PO3;Porvenir;14;80,00;25,46;10;75;50;14,30;12,16;8,58;;0,05;0,28;0,20;;;;;;;
PO3;Porvenir;19;81,20;25,85;10;80;40;12,30;11,07;6,15;;0,05;0,26;0,15;;;;;;;
PO3;Porvenir;12;82,30;26,20;10;120;80;7,40;9,62;6,66;2,00;0,05;0,23;0,16;;;;;;;
PO30;Porvenir;34;36,30;11,55;10;20;10;9,70;2,91;1,94;2,00;0,01;0,01;0,01;;;;;;;
PO30;Porvenir;28B;40,40;12,86;10;40;30;21,50;10,75;8,60;;0,01;0,06;0,05;;;;;;;
PO30;Porvenir;28;40,60;12,92;10;40;30;21,40;10,70;8,56;;0,01;0,06;0,05;;;;;;;
PO30;Porvenir;26;40,90;13,02;10;40;20;20,40;10,20;6,12;2,00;0,01;0,06;0,04;;;;;;;
PO30;Porvenir;23;41,00;13,05;10;10;5;26,30;5,26;3,95;;0,01;0,03;0,02;;;;;;;
PO30;Porvenir;38;41,30;13,15;10;20;20;26,50;7,95;7,95;;0,01;0,05;0,05;;;;;;;
PO30;Porvenir;39;43,50;13,85;10;30;20;22,90;9,16;6,87;2,00;0,02;0,06;0,05;;;;;;;
PO30;Porvenir;9;44,60;14,20;10;20;10;28,00;8,40;5,60;;0,02;0,06;0,04;;;;;;;
PO30;Porvenir;16;45,30;14,42;10;30;20;25,20;10,08;7,56;;0,02;0,07;0,06;;;;;;;
PO30;Porvenir;2;46,00;14,64;10;20;10;28,60;8,58;5,72;2,00;0,02;0,07;0,04;;;;;;;
PO30;Porvenir;13;46,10;14,67;10;40;25;21,10;10,55;7,39;2,00;0,02;0,08;0,06;;;;;;;
PO30;Porvenir;45B;47,00;14,96;10;30;20;22,20;8,88;6,66;;0,02;0,07;0,05;;;;;;;
PO30;Porvenir;27;47,20;15,02;10;40;30;25,20;12,60;10,08;;0,02;0,10;0,08;;;;;;;
PO30;Porvenir;8;47,90;15,25;10;30;20;23,50;9,40;7,05;;0,02;0,08;0,06;;;;;;;
PO30;Porvenir;15;48,00;15,28;10;25;10;28,60;10,01;5,72;;0,02;0,08;0,05;;;;;;;
PO30;Porvenir;31;48,40;15,41;10;30;20;21,40;8,56;6,42;;0,02;0,07;0,05;;;;;;;
PO30;Porvenir;17;48,50;15,44;10;30;20;23,70;9,48;7,11;2,00;0,02;0,08;0,06;;;;;;;
PO30;Porvenir;5;49,00;15,60;10;20;10;28,60;8,58;5,72;;0,02;0,07;0,05;;;;;;;
PO30;Porvenir;40;49,10;15,63;10;30;20;27,60;11,04;8,28;;0,02;0,10;0,07;;;;;;;
PO30;Porvenir;36;51,20;16,30;10;40;30;20,60;10,30;8,24;;0,02;0,10;0,08;;;;;;;
PO30;Porvenir;22;53,10;16,90;10;30;20;28,40;11,36;8,52;;0,02;0,12;0,09;;;;;;;
PO30;Porvenir;32;53,70;17,09;10;40;20;22,80;11,40;6,84;;0,02;0,12;0,07;;;;;;;
PO30;Porvenir;4;54,50;17,35;10;35;20;21,40;9,63;6,42;;0,02;0,10;0,07;;;;;;;
PO30;Porvenir;43;54,70;17,41;10;40;30;22,30;11,15;8,92;;0,02;0,12;0,10;;;;;;;
PO30;Porvenir;10;55,20;17,57;10;30;20;26,10;10,44;7,83;2,00;0,02;0,11;0,09;;;;;;;
PO30;Porvenir;30;55,30;17,60;10;30;20;24,40;9,76;7,32;2,00;0,02;0,11;0,08;;;;;;;
PO30;Porvenir;14;56,00;17,83;10;40;30;25,60;12,80;10,24;2,00;0,02;0,14;0,12;;;;;;;
PO30;Porvenir;45;56,20;17,89;10;30;20;24,50;9,80;7,35;2,00;0,03;0,11;0,08;;;;;;;
PO30;Porvenir;25;57,30;18,24;10;40;25;22,70;11,35;7,95;;0,03;0,13;0,09;;;;;;;
PO30;Porvenir;7;57,70;18,37;10;30;25;27,60;11,04;9,66;;0,03;0,13;0,12;;;;;;;
PO30;Porvenir;35;58,30;18,56;10;40;30;21,90;10,95;8,76;;0,03;0,13;0,11;;;;;;;
PO30;Porvenir;29;58,80;18,72;10;50;40;23,00;13,80;11,50;;0,03;0,17;0,14;;;;;;;
PO30;Porvenir;42;59,00;18,78;10;30;20;26,00;10,40;7,80;;0,03;0,13;0,10;;;;;;;
PO30;Porvenir;48;59,70;19,00;10;40;30;25,90;12,95;10,36;;0,03;0,17;0,13;;;;;;;
PO30;Porvenir;20;61,20;19,48;10;30;20;23,70;9,48;7,11;;0,03;0,13;0,10;;;;;;;
PO30;Porvenir;47;62,20;19,80;10;40;30;21,60;10,80;8,64;;0,03;0,15;0,12;;;;;;;
PO30;Porvenir;12;63,90;20,34;10;40;30;22,00;11,00;8,80;2,00;0,03;0,16;0,13;;;;;;;
PO30;Porvenir;1;66,60;21,20;10;30;20;27,50;11,00;8,25;;0,04;0,18;0,13;;;;;;;
PO30;Porvenir;33;67,00;21,33;10;40;30;24,70;12,35;9,88;;0,04;0,20;0,16;;;;;;;
PO30;Porvenir;11;67,00;21,33;10;40;30;24,60;12,30;9,84;;0,04;0,20;0,16;;;;;;;
PO30;Porvenir;19;67,00;21,33;10;40;30;22,80;11,40;9,12;;0,04;0,18;0,15;;;;;;;
PO30;Porvenir;44;67,20;21,39;10;40;30;25,40;12,70;10,16;;0,04;0,21;0,17;;;;;;;
PO30;Porvenir;41;68,30;21,74;10;35;25;29,80;13,41;10,43;;0,04;0,23;0,18;;;;;;;
PO30;Porvenir;21;69,40;22,09;10;40;30;27,30;13,65;10,92;;0,04;0,24;0,19;;;;;;;
PO30;Porvenir;46;69,50;22,12;10;45;35;24,60;13,53;11,07;;0,04;0,24;0,19;;;;;;;
PO30;Porvenir;6;72,10;22,95;10;40;30;26,40;13,20;10,56;;0,04;0,25;0,20;;;;;;;
PO30;Porvenir;18;74,50;23,71;10;40;20;23,40;11,70;7,02;2,00;0,04;0,23;0,14;;;;;;;
PO30;Porvenir;37;74,90;23,84;10;40;20;22,70;11,35;6,81;;0,04;0,23;0,14;;;;;;;
PO30;Porvenir;3;82,00;26,10;10;40;20;25,70;12,85;7,71;;0,05;0,31;0,19;;;;;;;
PO30;Porvenir;24;89,00;28,33;10;40;20;24,30;12,15;7,29;;0,06;0,35;0,21;;;;;;;
PO31;Morichal;55;37,30;11,87;10;40;0;20,20;10,10;2,02;;0,01;0,05;0,01;;;;;;;
PO31;Morichal;50;39,30;12,51;10;35;0;23,10;10,40;2,31;;0,01;0,06;0,01;;;;;;;
PO31;Morichal;23;42,30;13,46;10;45;5;19,50;10,73;2,93;;0,01;0,07;0,02;;;;;;;
PO31;Morichal;41;42,50;13,53;10;40;15;20,30;10,15;5,08;;0,01;0,07;0,03;;;;;;;
PO31;Morichal;1;42,80;13,62;10;45;10;22,30;12,27;4,46;;0,01;0,08;0,03;;;;;;;
PO31;Morichal;48B;44,60;14,20;10;40;10;22,60;11,30;4,52;;0,02;0,08;0,03;;;;;;;
PO31;Morichal;15;44,80;14,26;10;50;15;20,70;12,42;5,18;;0,02;0,09;0,04;;;;;;;
PO31;Morichal;9;45,00;14,32;10;40;15;20,30;10,15;5,08;;0,02;0,07;0,04;;;;;;;
PO31;Morichal;42;45,20;14,39;10;40;15;20,30;10,15;5,08;;0,02;0,07;0,04;;;;;;;
PO31;Morichal;32;45,70;14,55;10;40;10;22,60;11,30;4,52;;0,02;0,08;0,03;;;;;;;
PO31;Morichal;21;46,20;14,71;10;40;12;21,80;10,90;4,80;;0,02;0,08;0,04;;;;;;;
PO31;Morichal;22;46,80;14,90;10;45;10;22,70;12,49;4,54;;0,02;0,10;0,04;;;;;;;
PO31;Morichal;25;47,60;15,15;10;55;15;19,70;12,81;4,93;;0,02;0,10;0,04;;;;;;;
PO31;Morichal;20;47,70;15,18;10;45;15;24,00;13,20;6,00;;0,02;0,11;0,05;;;;;;;
PO31;Morichal;48;48,00;15,28;10;40;10;21,90;10,95;4,38;;0,02;0,09;0,04;;;;;;;
PO31;Morichal;11;48,30;15,37;10;30;15;28,60;11,44;7,15;;0,02;0,10;0,06;;;;;;;
PO31;Morichal;18;48,50;15,44;10;40;10;23,20;11,60;4,64;;0,02;0,10;0,04;;;;;;;
PO31;Morichal;19;49,60;15,79;10;40;10;23,10;11,55;4,62;;0,02;0,10;0,04;;;;;;;
PO31;Morichal;13;50,00;15,92;10;60;20;18,70;13,09;5,61;;0,02;0,12;0,05;;;;;;;
PO31;Morichal;43;50,00;15,92;10;40;10;22,80;11,40;4,56;;0,02;0,10;0,04;;;;;;;
PO31;Morichal;39;50,80;16,17;10;45;20;25,70;14,14;7,71;;0,02;0,13;0,07;;;;;;;
PO31;Morichal;34;51,00;16,23;10;45;10;21,30;11,72;4,26;;0,02;0,11;0,04;;;;;;;
PO31;Morichal;37;51,40;16,36;10;30;10;26,20;10,48;5,24;;0,02;0,10;0,05;;;;;;;
PO31;Morichal;36;52,00;16,55;10;40;15;25,50;12,75;6,38;;0,02;0,12;0,06;;;;;;;
PO31;Morichal;45;52,60;16,74;10;35;10;24,50;11,03;4,90;;0,02;0,11;0,05;;;;;;;
PO31;Morichal;35;52,80;16,81;10;35;15;23,40;10,53;5,85;;0,02;0,11;0,06;;;;;;;
PO31;Morichal;51;53,00;16,87;10;45;15;23,80;13,09;5,95;;0,02;0,13;0,06;;;;;;;
PO31;Morichal;26;54,00;17,19;10;55;15;18,80;12,22;4,70;;0,02;0,13;0,05;;;;;;;
PO31;Morichal;28;54,80;17,44;10;50;10;22,30;13,38;4,46;;0,02;0,14;0,05;;;;;;;
PO31;Morichal;49;55,30;17,60;10;50;15;23,20;13,92;5,80;;0,02;0,15;0,06;;;;;;;
PO31;Morichal;27;55,60;17,70;10;50;25;18,60;11,16;6,51;;0,02;0,12;0,07;;;;;;;
PO31;Morichal;4;55,70;17,73;10;55;7;23,00;14,95;3,91;;0,02;0,17;0,04;;;;;;;
PO31;Morichal;5;56,50;17,98;10;45;15;23,70;13,04;5,93;;0,03;0,15;0,07;;;;;;;
PO31;Morichal;38;57,00;18,14;10;50;20;28,30;16,98;8,49;;0,03;0,20;0,10;;;;;;;
PO31;Morichal;29;57,20;18,21;10;45;15;24,80;13,64;6,20;;0,03;0,16;0,07;;;;;;;
PO31;Morichal;2;57,20;18,21;10;40;15;25,40;12,70;6,35;;0,03;0,15;0,07;;;;;;;
PO31;Morichal;40;57,30;18,24;10;55;10;22,90;14,89;4,58;;0,03;0,18;0,05;;;;;;;
PO31;Morichal;6;57,60;18,33;10;45;15;28,30;15,57;7,08;;0,03;0,19;0,08;;;;;;;
PO31;Morichal;7;57,60;18,33;10;50;25;24,70;14,82;8,65;;0,03;0,18;0,10;;;;;;;
PO31;Morichal;16;58,00;18,46;10;50;18;17,30;10,38;4,84;;0,03;0,13;0,06;;;;;;;
PO31;Morichal;47;58,60;18,65;10;45;15;25,20;13,86;6,30;;0,03;0,17;0,08;;;;;;;
PO31;Morichal;53;58,60;18,65;10;45;20;24,30;13,37;7,29;;0,03;0,17;0,09;;;;;;;
PO31;Morichal;46;59,40;18,91;10;45;15;23,00;12,65;5,75;;0,03;0,16;0,07;;;;;;;
PO31;Morichal;56;60,90;19,39;10;40;20;23,50;11,75;7,05;;0,03;0,16;0,09;;;;;;;
PO31;Morichal;30;61,20;19,48;10;50;20;23,80;14,28;7,14;;0,03;0,19;0,10;;;;;;;
PO31;Morichal;12;62,50;19,89;10;40;18;25,30;12,65;7,08;;0,03;0,18;0,10;;;;;;;
PO31;Morichal;52;64,30;20,47;10;50;20;26,80;16,08;8,04;;0,03;0,24;0,12;;;;;;;
PO31;Morichal;31;65,60;20,88;10;45;10;25,30;13,92;5,06;;0,03;0,22;0,08;;;;;;;
PO31;Morichal;24;66,00;21,01;10;50;20;24,70;14,82;7,41;;0,03;0,23;0,12;;;;;;;
PO31;Morichal;8;67,50;21,49;10;55;30;23,70;15,41;9,48;;0,04;0,25;0,16;;;;;;;
PO31;Morichal;44;67,60;21,52;10;55;15;23,70;15,41;5,93;;0,04;0,25;0,10;;;;;;;
PO31;Morichal;57;68,30;21,74;10;40;15;24,90;12,45;6,23;;0,04;0,21;0,10;;;;;;;
PO31;Morichal;33;68,80;21,90;10;55;20;16,10;10,47;4,83;;0,04;0,18;0,08;;;;;;;
PO31;Morichal;14;69,50;22,12;10;50;25;23,70;14,22;8,30;;0,04;0,25;0,14;;;;;;;
PO31;Morichal;54;77,30;24,61;10;60;25;21,80;15,26;7,63;;0,05;0,33;0,16;;;;;;;
PO31;Morichal;3;77,60;24,70;10;70;6;28,60;22,88;4,58;;0,05;0,50;0,10;;;;;;;
PO31;Morichal;17;77,60;24,70;10;55;20;23,20;15,08;6,96;;0,05;0,33;0,15;;;;;;;
PO31;Morichal;10;77,60;24,70;10;45;25;23,10;12,71;8,09;;0,05;0,28;0,18;;;;;;;
PO32;Porvenir;17;32,10;10,22;10;10;0;23,70;4,74;2,37;2,00;0,01;0,02;0,01;;;;;;;
PO32;Porvenir;1;32,30;10,28;10;20;10;17,70;5,31;3,54;;0,01;0,02;0,01;;;;;;;
PO32;Porvenir;6;35,90;11,43;10;30;10;25,30;10,12;5,06;;0,01;0,05;0,02;;;;;;;
PO32;Porvenir;16;41,10;13,08;10;30;10;21,70;8,68;4,34;2,00;0,01;0,05;0,03;;;;;;;
PO32;Porvenir;3;42,70;13,59;10;30;20;29,40;11,76;8,82;;0,01;0,08;0,06;;;;;;;
PO32;Porvenir;7;43,00;13,69;10;30;10;26,40;10,56;5,28;2,00;0,01;0,07;0,04;;;;;;;
PO32;Porvenir;12;46,20;14,71;10;40;30;28,20;14,10;11,28;;0,02;0,11;0,09;;;;;;;
PO32;Porvenir;23;47,80;15,22;10;30;20;24,80;9,92;7,44;;0,02;0,08;0,06;;;;;;;
PO32;Porvenir;4;50,20;15,98;10;30;20;28,80;11,52;8,64;2,00;0,02;0,10;0,08;;;;;;;
PO32;Porvenir;9;50,20;15,98;10;30;20;26,50;10,60;7,95;;0,02;0,10;0,07;;;;;;;
PO32;Porvenir;26;50,30;16,01;10;30;20;29,80;11,92;8,94;;0,02;0,11;0,08;;;;;;;
PO32;Porvenir;28;51,30;16,33;10;30;20;29,70;11,88;8,91;;0,02;0,11;0,08;;;;;;;
PO32;Porvenir;29;53,40;17,00;10;35;20;25,90;11,66;7,77;2,00;0,02;0,12;0,08;;;;;;;
PO32;Porvenir;27;57,40;18,27;10;40;30;30,20;15,10;12,08;;0,03;0,18;0,14;;;;;;;
PO32;Porvenir;5;57,80;18,40;10;30;20;28,40;11,36;8,52;2,00;0,03;0,14;0,10;;;;;;;
PO32;Porvenir;22;58,10;18,49;10;40;30;28,90;14,45;11,56;2,00;0,03;0,18;0,14;;;;;;;
PO32;Porvenir;19;59,30;18,88;10;30;30;23,40;9,36;9,36;;0,03;0,12;0,12;;;;;;;
PO32;Porvenir;8;60,80;19,35;10;30;20;29,50;11,80;8,85;2,00;0,03;0,16;0,12;;;;;;;
PO32;Porvenir;21;62,10;19,77;10;40;30;25,90;12,95;10,36;;0,03;0,18;0,14;;;;;;;
PO32;Porvenir;20;62,50;19,89;10;40;30;20,50;10,25;8,20;;0,03;0,14;0,12;;;;;;;
PO32;Porvenir;11;63,20;20,12;10;40;30;29,80;14,90;11,92;;0,03;0,21;0,17;;;;;;;
PO32;Porvenir;14;65,30;20,79;10;40;30;28,60;14,30;11,44;;0,03;0,22;0,18;;;;;;;
PO32;Porvenir;10;68,30;21,74;10;40;30;27,40;13,70;10,96;;0,04;0,23;0,18;;;;;;;
PO32;Porvenir;18;69,40;22,09;10;30;20;24,20;9,68;7,26;2,00;0,04;0,17;0,13;;;;;;;
PO32;Porvenir;25;72,50;23,08;10;40;30;27,40;13,70;10,96;;0,04;0,26;0,21;;;;;;;
